"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"95118878","jameersayad/selenium-cucumber-framework",false,"31","11","0","6","Java","main",,,"4","11","13","52","2024-05-22T11:44:37","2024-07-08T05:28:31","2024-07-08T05:28:34","0","0","10","0","178","881","74","[{""blankLines"":10,""codeLines"":33,""commentLines"":7,""language"":""YAML""},{""blankLines"":0,""codeLines"":3,""commentLines"":1,""language"":""Properties""},{""blankLines"":36,""codeLines"":98,""commentLines"":0,""language"":""Markdown""},{""blankLines"":125,""codeLines"":604,""commentLines"":65,""language"":""Java""},{""blankLines"":2,""codeLines"":57,""commentLines"":1,""language"":""Maven""},{""blankLines"":1,""codeLines"":49,""commentLines"":0,""language"":""HTML""},{""blankLines"":4,""codeLines"":37,""commentLines"":0,""language"":""Cucumber""}]","2024-07-08T05:28:30","6c3b57600e78693e7c549fad6d9a28a18e289fae",true,false,false,false,"{""Java"":30376,""Gherkin"":919}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"95183435","iguanacucumber/highlight-actions.nvim",false,"7","1","1","0","Lua","main","MIT License",,"1","14","1","12","2024-09-08T04:50:55","2024-09-24T05:16:38","2024-09-24T05:16:42","1","1","0","0","19","163","7","[{""blankLines"":6,""codeLines"":40,""commentLines"":0,""language"":""Markdown""},{""blankLines"":13,""codeLines"":123,""commentLines"":7,""language"":""Lua""}]","2024-09-24T05:16:38","cf7454d78203fd43a1f208d0914d252fe00389f9",true,false,false,false,"{""Lua"":3197}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"95193114","iguanacucumber/magazine.nvim",false,"853","1","10","5","Lua","main","MIT License",,"2","232","161","1011","2024-10-04T08:24:18","2025-03-25T06:39:42","2025-03-25T06:38:16","6","0","4","0","1520","10643","2120","[{""blankLines"":18,""codeLines"":139,""commentLines"":0,""language"":""YAML""},{""blankLines"":3,""codeLines"":14,""commentLines"":0,""language"":""make""},{""blankLines"":0,""codeLines"":4,""commentLines"":0,""language"":""TOML""},{""blankLines"":1034,""codeLines"":7697,""commentLines"":1282,""language"":""Lua""},{""blankLines"":195,""codeLines"":909,""commentLines"":0,""language"":""Text""},{""blankLines"":160,""codeLines"":1457,""commentLines"":826,""language"":""Diff""},{""blankLines"":5,""codeLines"":58,""commentLines"":12,""language"":""Vim Script""},{""blankLines"":100,""codeLines"":354,""commentLines"":0,""language"":""Markdown""},{""blankLines"":5,""codeLines"":11,""commentLines"":0,""language"":""Bourne Shell""}]","2025-03-25T06:37:52","9faa8c4f4ac6beea6cb7921a73c3f60ad0c09974",true,false,false,false,"{""Lua"":288849,""Vim Script"":2117,""Shell"":362,""Makefile"":202}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","neovim-plugin"
"95203596","vamsidarbhamulla/serenity-cucumber-bdd-screenplay",false,"116","4","0","26","Java","master","GNU General Public License v3.0",,"5","14","2","174","2018-08-09T06:17:16","2024-10-18T05:20:23","2024-10-18T05:20:27","1","0","1","0","335","1416","86","[{""blankLines"":8,""codeLines"":182,""commentLines"":10,""language"":""Maven""},{""blankLines"":2,""codeLines"":5,""commentLines"":0,""language"":""Dockerfile""},{""blankLines"":14,""codeLines"":77,""commentLines"":1,""language"":""Cucumber""},{""blankLines"":11,""codeLines"":53,""commentLines"":3,""language"":""Gradle""},{""blankLines"":12,""codeLines"":107,""commentLines"":14,""language"":""YAML""},{""blankLines"":0,""codeLines"":5,""commentLines"":0,""language"":""Properties""},{""blankLines"":56,""codeLines"":88,""commentLines"":0,""language"":""Markdown""},{""blankLines"":21,""codeLines"":129,""commentLines"":22,""language"":""Bourne Shell""},{""blankLines"":185,""codeLines"":692,""commentLines"":34,""language"":""Java""},{""blankLines"":23,""codeLines"":59,""commentLines"":2,""language"":""DOS Batch""},{""blankLines"":3,""codeLines"":19,""commentLines"":0,""language"":""Velocity Template Language""}]","2024-10-18T05:20:23","35eaf6921b407fba86839cfcbc984f693f82eae6",true,false,false,false,"{""Java"":33450,""Gherkin"":3693,""Dockerfile"":254}","bug;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","chrome;cucumber;cucumber-junit-runner;docker;docker-compose;gradle;maven;serenity-bdd;serenity-bdd-framework;serenity-bdd-screenplay"
"95205075","nikolaymatrosov/cucumber-go",false,"105","5","4","2","Kotlin","main","Apache License 2.0",,"2","12","3","1964","2024-04-19T06:14:49","2025-01-11T08:58:52","2025-01-11T08:58:56","7","5","76","2","347","1703","271","[{""blankLines"":32,""codeLines"":169,""commentLines"":0,""language"":""Text""},{""blankLines"":68,""codeLines"":308,""commentLines"":81,""language"":""YAML""},{""blankLines"":19,""codeLines"":128,""commentLines"":11,""language"":""Gradle""},{""blankLines"":1,""codeLines"":8,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":125,""codeLines"":621,""commentLines"":44,""language"":""Kotlin""},{""blankLines"":3,""codeLines"":15,""commentLines"":2,""language"":""TOML""},{""blankLines"":8,""codeLines"":19,""commentLines"":11,""language"":""Properties""},{""blankLines"":21,""codeLines"":69,""commentLines"":2,""language"":""DOS Batch""},{""blankLines"":28,""codeLines"":105,""commentLines"":116,""language"":""Bourne Shell""},{""blankLines"":28,""codeLines"":64,""commentLines"":3,""language"":""Markdown""},{""blankLines"":7,""codeLines"":32,""commentLines"":0,""language"":""Go""},{""blankLines"":7,""codeLines"":165,""commentLines"":1,""language"":""XML""}]","2025-01-11T08:58:52","01f706ddaff98684d38f1068dfdd59f8855b7845",false,false,false,false,"{""Kotlin"":28442,""Go"":843,""Gherkin"":193}","bug;dependencies;documentation;duplicate;enhancement;github_actions;good first issue;help wanted;invalid;java;question;release changelog;wontfix",""
"95220217","allure-examples/cucumberjvm-junit4-maven",false,"22","3","0","20","Java","main","Apache License 2.0","https://allurereport.org","11","16","4","1060","2015-01-06T05:44:19","2024-11-06T05:19:26","2024-11-06T05:19:00","0","0","3","0","135","736","87","[{""blankLines"":30,""codeLines"":239,""commentLines"":63,""language"":""Bourne Shell""},{""blankLines"":36,""codeLines"":170,""commentLines"":0,""language"":""DOS Batch""},{""blankLines"":9,""codeLines"":113,""commentLines"":6,""language"":""Maven""},{""blankLines"":0,""codeLines"":5,""commentLines"":16,""language"":""Properties""},{""blankLines"":7,""codeLines"":43,""commentLines"":0,""language"":""Cucumber""},{""blankLines"":41,""codeLines"":115,""commentLines"":1,""language"":""Java""},{""blankLines"":7,""codeLines"":42,""commentLines"":0,""language"":""YAML""},{""blankLines"":5,""codeLines"":9,""commentLines"":1,""language"":""Markdown""}]","2024-11-06T05:18:56","78b48b9978a2b5e85ffc1c6c8b739f911151d5f0",false,false,false,false,"{""Java"":4368,""Gherkin"":1631}","bug;duplicate;enhancement;help wanted;invalid;question;wontfix","allure;allure-report;cucumber;example;java;junit4;maven"
"95224286","cucumber/tag-expressions",false,"1900","13","17","9","Python","main","MIT License",,"63","18","35","5764","2021-10-01T02:33:13","2026-03-15T10:12:45","2026-03-15T10:11:56","13","2","242","6","1317","16033","869","[{""blankLines"":68,""codeLines"":359,""commentLines"":1,""language"":""Java""},{""blankLines"":57,""codeLines"":257,""commentLines"":14,""language"":""Ruby""},{""blankLines"":3,""codeLines"":31,""commentLines"":0,""language"":""XML""},{""blankLines"":135,""codeLines"":147,""commentLines"":111,""language"":""reStructuredText""},{""blankLines"":250,""codeLines"":936,""commentLines"":420,""language"":""Python""},{""blankLines"":0,""codeLines"":10393,""commentLines"":0,""language"":""JSON""},{""blankLines"":70,""codeLines"":399,""commentLines"":1,""language"":""Go""},{""blankLines"":41,""codeLines"":273,""commentLines"":12,""language"":""TypeScript""},{""blankLines"":13,""codeLines"":88,""commentLines"":6,""language"":""TOML""},{""blankLines"":187,""codeLines"":450,""commentLines"":62,""language"":""Perl""},{""blankLines"":9,""codeLines"":83,""commentLines"":0,""language"":""Maven""},{""blankLines"":96,""codeLines"":587,""commentLines"":134,""language"":""C#""},{""blankLines"":1,""codeLines"":4,""commentLines"":0,""language"":""Bourne Shell""},{""blankLines"":1,""codeLines"":29,""commentLines"":1,""language"":""Visual Studio Solution""},{""blankLines"":11,""codeLines"":62,""commentLines"":4,""language"":""MSBuild script""},{""blankLines"":135,""codeLines"":438,""commentLines"":0,""language"":""Markdown""},{""blankLines"":21,""codeLines"":68,""commentLines"":7,""language"":""make""},{""blankLines"":24,""codeLines"":122,""commentLines"":0,""language"":""Text""},{""blankLines"":94,""codeLines"":824,""commentLines"":24,""language"":""YAML""},{""blankLines"":9,""codeLines"":51,""commentLines"":5,""language"":""INI""},{""blankLines"":7,""codeLines"":63,""commentLines"":0,""language"":""JavaScript""},{""blankLines"":85,""codeLines"":369,""commentLines"":67,""language"":""PHP""}]","2026-03-15T06:08:58","2070931340ff5718dc01d0b05f7a08109010a796",false,false,false,false,"{""Python"":55288,""C#"":25771,""Perl"":18041,""Java"":14425,""PHP"":14009,""Go"":10589,""Ruby"":10147,""TypeScript"":8549,""Makefile"":2463,""JavaScript"":2263,""Shell"":1171}",":bank: debt;:book: documentation;:bug: bug;:robot: dependencies;dependencies;javascript;wontfix","go;java;javascript;perl;polyglot-release;python;ruby;tidelift"
"95227305","cucumber-pickle/tomarketCum",false,"32","1","0","5","Python","master",,"https://t.me/cucumber_scripts","1","18","1","96","2024-10-10T02:23:29","2024-11-29T11:37:54","2024-11-30T10:20:18","1","0","0","0","160","916","37","[{""blankLines"":0,""codeLines"":6,""commentLines"":0,""language"":""Text""},{""blankLines"":102,""codeLines"":760,""commentLines"":37,""language"":""Python""},{""blankLines"":56,""codeLines"":128,""commentLines"":0,""language"":""Markdown""},{""blankLines"":2,""codeLines"":22,""commentLines"":0,""language"":""JSON""}]","2024-11-29T11:37:48","f0863ebbda04012766364d2a3775fe6b8336369c",true,false,false,false,"{""Python"":36834}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","telegram;telegram-bot;tomarket;tomarket-airdrop;tomarket-auto;tomarket-claim-bot;tomarket-claimer;tomato"
"95235564","cucumber-pickle/DuckChainCucu",false,"14","1","0","5","Python","master",,"https://t.me/cucumber_scripts","1","14","1","37","2024-10-09T07:55:41","2024-11-25T08:03:03","2024-11-25T08:32:04","5","5","0","0","171","665","13","[{""blankLines"":0,""codeLines"":9,""commentLines"":0,""language"":""JSON""},{""blankLines"":0,""codeLines"":2,""commentLines"":0,""language"":""Text""},{""blankLines"":79,""codeLines"":421,""commentLines"":13,""language"":""Python""},{""blankLines"":92,""codeLines"":233,""commentLines"":0,""language"":""Markdown""}]","2024-11-25T08:03:05","95d4be3ecf6c0d3cd40e8e76d718df9277cdf232",false,false,false,false,"{""Python"":20441}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","duckchain;duckchain-auto;duckchain-auto-bot;duckchain-bot;duckchain-farming;duckchain-telegram-bot;telegram;telegram-bot"
"95248541","Finanteq/cucumber-kotlin-intellij-plugin",false,"46","5","0","1","Kotlin","main","MIT License",,"1","11","1","229","2023-03-20T11:41:12","2024-12-11T01:48:59","2024-12-11T01:49:04","0","0","1","0","265","994","56","[{""blankLines"":57,""codeLines"":83,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":6,""commentLines"":1,""language"":""Properties""},{""blankLines"":13,""codeLines"":52,""commentLines"":0,""language"":""Gradle""},{""blankLines"":15,""codeLines"":57,""commentLines"":1,""language"":""XML""},{""blankLines"":21,""codeLines"":129,""commentLines"":22,""language"":""Bourne Shell""},{""blankLines"":23,""codeLines"":59,""commentLines"":2,""language"":""DOS Batch""},{""blankLines"":136,""codeLines"":608,""commentLines"":30,""language"":""Kotlin""}]","2024-12-11T01:48:31","77ca2f0f96267614ef0dee1d1525b95ba7318819",false,false,false,false,"{""Kotlin"":32749}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix",""
"95260076","cucumber-pickle/BlumCum",false,"18","1","0","21","Python","master",,"https://t.me/cucumber_scripts","1","15","1","226","2024-10-19T08:17:08","2024-12-24T05:53:39","2024-12-24T05:53:42","10","9","0","0","173","1659","147","[{""blankLines"":87,""codeLines"":765,""commentLines"":147,""language"":""Python""},{""blankLines"":0,""codeLines"":27,""commentLines"":0,""language"":""Text""},{""blankLines"":6,""codeLines"":638,""commentLines"":0,""language"":""JavaScript""},{""blankLines"":80,""codeLines"":176,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":53,""commentLines"":0,""language"":""JSON""}]","2024-12-24T05:53:33","8487933ae8d655c2247b470f129e0b79a721181f",false,false,false,false,"{""Python"":37954,""JavaScript"":18667}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","blum;blum-autocklicker;blum-bot-autoclick;blum-bot-script;blum-claimer;blum-coin-auto-clicker;blum-coin-mining;telegram;telegram-bot"
"95291100","cucumber-rs/cucumber-expressions",false,"85","1","8","4","Rust","main","Apache License 2.0","https://cucumber.github.io/cucumber-expressions","3","12","4","179","2021-11-05T05:44:56","2026-03-06T01:15:41","2026-03-06T01:15:45","3","0","14","0","560","3677","721","[{""blankLines"":304,""codeLines"":3127,""commentLines"":661,""language"":""Rust""},{""blankLines"":19,""codeLines"":103,""commentLines"":8,""language"":""TOML""},{""blankLines"":6,""codeLines"":23,""commentLines"":0,""language"":""INI""},{""blankLines"":137,""codeLines"":156,""commentLines"":0,""language"":""Markdown""},{""blankLines"":44,""codeLines"":41,""commentLines"":37,""language"":""make""},{""blankLines"":50,""codeLines"":227,""commentLines"":15,""language"":""YAML""}]","2026-03-06T01:15:36","c4c68b74f0dacf9d0f1713a0dba2c01761131127",false,false,false,false,"{""Rust"":134982,""Makefile"":2225}","bug;duplicate;enhancement;github_actions;good first issue;help wanted;invalid;k::dependencies;k::documentation;k::refactor;k::testing;k::toolchain;obsolete;question;rust;semver::breaking;wontfix","cucumber;cucumber-expressions;cucumber-rust;rust"
"95298561","philips-software/amp-cucumber-cpp-runner",false,"161","11","8","4","C++","main","MIT License",,"6","18","9","1060","2024-01-03T09:15:21","2026-03-12T02:05:46","2026-03-10T07:23:52","18","6","284","4","3327","18592","308","[{""blankLines"":0,""codeLines"":408,""commentLines"":0,""language"":""JSON""},{""blankLines"":1,""codeLines"":2,""commentLines"":0,""language"":""Dockerfile""},{""blankLines"":375,""codeLines"":2151,""commentLines"":104,""language"":""Cucumber""},{""blankLines"":0,""codeLines"":1,""commentLines"":0,""language"":""Bourne Shell""},{""blankLines"":4,""codeLines"":20,""commentLines"":1,""language"":""XSLT""},{""blankLines"":11,""codeLines"":24,""commentLines"":15,""language"":""Properties""},{""blankLines"":180,""codeLines"":872,""commentLines"":23,""language"":""CMake""},{""blankLines"":0,""codeLines"":7,""commentLines"":0,""language"":""SVG""},{""blankLines"":1592,""codeLines"":8503,""commentLines"":122,""language"":""C++""},{""blankLines"":65,""codeLines"":2084,""commentLines"":3,""language"":""YAML""},{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""Text""},{""blankLines"":215,""codeLines"":425,""commentLines"":0,""language"":""Markdown""},{""blankLines"":884,""codeLines"":4092,""commentLines"":40,""language"":""C/C++ Header""}]","2026-03-10T07:23:48","bfefd0442ba1069fc43f15253bf2da6a104f951b",true,false,false,false,"{""C++"":524876,""Gherkin"":71002,""CMake"":25351,""Shell"":9357,""Dockerfile"":148}","autorelease: pending;autorelease: tagged;bug;dependencies;docker;documentation;duplicate;enhancement;github_actions;good first issue;help wanted;invalid;question;wontfix",""
"95302145","cucumberswift/CucumberSwift",false,"841","5","201","21","Swift","main","MIT License","https://cucumberswift.github.io/CucumberSwift/documentation/cucumberswift/","10","77","10","55208","2018-04-09T10:18:49","2025-09-28T03:48:09","2025-09-28T03:48:12","70","17","21","0","1456","14500","810","[{""blankLines"":0,""codeLines"":2,""commentLines"":0,""language"":""Bourne Shell""},{""blankLines"":1151,""codeLines"":12515,""commentLines"":788,""language"":""Swift""},{""blankLines"":121,""codeLines"":448,""commentLines"":12,""language"":""Cucumber""},{""blankLines"":22,""codeLines"":239,""commentLines"":4,""language"":""YAML""},{""blankLines"":12,""codeLines"":32,""commentLines"":6,""language"":""Ruby""},{""blankLines"":150,""codeLines"":409,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":245,""commentLines"":0,""language"":""JSON""},{""blankLines"":0,""codeLines"":610,""commentLines"":0,""language"":""XML""}]","2025-09-28T03:48:08","2f99f447173efa014c56bf38585e84bf6400d83e",true,false,false,false,"{""Swift"":492227,""Gherkin"":4584,""Ruby"":3062,""Shell"":148}","bug;dependencies;duplicate;enhancement;good first issue;help wanted;high priority;invalid;question;wontfix","cucumber;gherkin;pod;swift;xctest"
"95310793","jakubsob/cucumber",false,"193","5","10","2","R","main","Other","https://jakubsob.github.io/cucumber/","1","24","1","9070","2024-02-09T09:48:09","2025-07-21T08:09:21","2025-07-21T07:37:55","5","1","10","0","624","4935","615","[{""blankLines"":2,""codeLines"":17,""commentLines"":1,""language"":""SCSS""},{""blankLines"":0,""codeLines"":21,""commentLines"":0,""language"":""JSON""},{""blankLines"":361,""codeLines"":2915,""commentLines"":571,""language"":""R""},{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""SVG""},{""blankLines"":61,""codeLines"":381,""commentLines"":31,""language"":""YAML""},{""blankLines"":123,""codeLines"":546,""commentLines"":2,""language"":""Markdown""},{""blankLines"":77,""codeLines"":1052,""commentLines"":10,""language"":""Cucumber""}]","2025-07-21T07:37:47","b12af68d7f8742365e9672df360e7f95e2a54f57",true,false,false,false,"{""R"":105145,""Gherkin"":31167,""SCSS"":407,""Rez"":217}","bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix","acceptance-testing;behavior-driven-development;cucumber;r;specification;testing"
